Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
0.0,Wed Aug 22 20:55:25 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@bigbangtheory 🎶...happy kitty, sleepy kitty, purr purr purr🎶 #TheBigBangTheory https://t.co/sEObppGJlZ",103
0.0,Wed Aug 22 20:10:12 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is going to require multiple singings of ""Soft Kitty."" https://t.co/UdRGNeQ7Lb",104
0.5423,Mon Aug 20 21:59:56 +0000 2018,0.829,0.0,0.171,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Got to get more of the @PaulMcCartney #CarpoolKaraoke into your life? @latelateshow produced an hour-long bonus spe… https://t.co/DjPqajo6Xn,105
0.3182,Fri Aug 17 17:42:02 +0000 2018,0.887,0.0,0.113,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","How much does it cost to bury the truth? 
#OneDollar premieres August 30, exclusively on CBS All Access. https://t.co/ZL5TBH9ro5",106
0.0,Thu Aug 16 18:40:09 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Things got carried away when @ArianaGrande joined @latelateshow for #CarpoolKaraoke. So did Ariana. #ArianaCarpool https://t.co/WSZcC0TaYz,107
-0.5267,Thu Aug 16 00:09:03 +0000 2018,0.72,0.188,0.092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @cbsallaccess: Murder mystery set in a small town? We're in. Rediscover the genius of original #TwinPeaks co-creators @DAVID_LYNCH and @…,108
0.0,Sun Aug 12 23:30:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",New start times for @60Minutes 7:20ET/6:20CT @CBSBigBrother 8:20ET/7:20CT @NCISLA 9:20ET/8:20CT @Elementary_CBS 10:… https://t.co/Op9VcDsREa,109
0.4389,Sun Aug 12 15:04:59 +0000 2018,0.874,0.0,0.126,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Clear your schedules for the 100th #PGAChamp! Stream the Final Round LIVE on @cbsallaccess at 2 PM ET across all de… https://t.co/m6bH2pKTUN,110
-0.3182,Sat Aug 11 18:00:00 +0000 2018,0.897,0.103,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",The fortune teller you’ll meet this Saturday lived a life of luxury... by scamming her victims out of hundreds of t… https://t.co/fJo6F2Eo5p,111
0.4926,Sat Aug 11 15:00:02 +0000 2018,0.856,0.0,0.144,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",The 100th PGA Championship continues today! Stream it LIVE on @cbsallaccess at 2PM ET across all devices. Try 1 Wee… https://t.co/jbMg06eOND,112
0.8957,Fri Aug 10 22:28:55 +0000 2018,0.581,0.0,0.419,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","To celebrate the 100th PGA Championship, relive some of the tournament's greatest moments with Luke Wilson. 

Don't… https://t.co/wUuB93smr4",113
0.0,Fri Aug 10 19:59:14 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TrueCrimeCBS: When Glenn Walp and Steve Doran uncovered theft at the Los Alamos National Laboratory, they HAD to blow their whistles. W…",114
0.6696,Thu Aug 09 21:00:00 +0000 2018,0.745,0.0,0.255,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Want to create your own @CBSBigBrother or @TKOCBS meme using one the photos here? It’s your lucky day! Head over to… https://t.co/JHJWykNkQT,115
0.7901,Thu Aug 09 18:47:00 +0000 2018,0.72,0.0,0.28,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Time to celebrate! Your favorite Daytime shows will premiere with new seasons this fall. See all of the @CBSDaytime… https://t.co/GNkK4Zf2kD,116
0.6696,Wed Aug 08 16:05:11 +0000 2018,0.791,0.0,0.209,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Love is in the air, and the water! International smash hit #LoveIsland is coming to CBS. https://t.co/nepabuNoSU https://t.co/Cxgvkv463u",117
0.0,Tue Aug 07 16:06:57 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The Executive Producers of @CBSBigBrother are teaming up with @KingJames and @MavCarter for an unprecedented televi… https://t.co/V88bDeHmQs,118
0.3612,Mon Aug 06 00:20:55 +0000 2018,0.889,0.0,0.111,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cbsallaccess: Executive Producer of Tell Me A Story, @kevwilliamson, says ""What I like about the show, there’s nothing else on TV like…",119
0.5411,Mon Aug 06 00:07:38 +0000 2018,0.683,0.098,0.219,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @TheNeighborhood: Feel the love in this new teaser for #TheNeighborhood from the #CBS #TCA18! 🤗 https://t.co/rPmCozH5XP,120
0.0,Mon Aug 27 23:36:57 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It's almost time for sweater weather, pumpkin spice lattes, and CBS Fall TV premieres. Check out the storylines for… https://t.co/BpgDyYl8fc",121
-0.4389,Fri Aug 24 20:30:16 +0000 2018,0.879,0.121,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @cbsallaccess: #NFL preseason coverage is here! 🏈 The Detroit @Lions battle the Tampa Bay @Buccaneers tonight at 8PM ET. Stream the game…,122
0.0,Wed Aug 22 20:55:25 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@bigbangtheory 🎶...happy kitty, sleepy kitty, purr purr purr🎶 #TheBigBangTheory https://t.co/sEObppGJlZ",123
0.0,Wed Aug 22 20:10:12 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is going to require multiple singings of ""Soft Kitty."" https://t.co/UdRGNeQ7Lb",124
0.5423,Mon Aug 20 21:59:56 +0000 2018,0.829,0.0,0.171,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Got to get more of the @PaulMcCartney #CarpoolKaraoke into your life? @latelateshow produced an hour-long bonus spe… https://t.co/DjPqajo6Xn,125
0.3182,Fri Aug 17 17:42:02 +0000 2018,0.887,0.0,0.113,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","How much does it cost to bury the truth? 
#OneDollar premieres August 30, exclusively on CBS All Access. https://t.co/ZL5TBH9ro5",126
0.0,Thu Aug 16 18:40:09 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Things got carried away when @ArianaGrande joined @latelateshow for #CarpoolKaraoke. So did Ariana. #ArianaCarpool https://t.co/WSZcC0TaYz,127
-0.5267,Thu Aug 16 00:09:03 +0000 2018,0.72,0.188,0.092,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @cbsallaccess: Murder mystery set in a small town? We're in. Rediscover the genius of original #TwinPeaks co-creators @DAVID_LYNCH and @…,128
0.0,Sun Aug 12 23:30:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",New start times for @60Minutes 7:20ET/6:20CT @CBSBigBrother 8:20ET/7:20CT @NCISLA 9:20ET/8:20CT @Elementary_CBS 10:… https://t.co/Op9VcDsREa,129
0.4389,Sun Aug 12 15:04:59 +0000 2018,0.874,0.0,0.126,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Clear your schedules for the 100th #PGAChamp! Stream the Final Round LIVE on @cbsallaccess at 2 PM ET across all de… https://t.co/m6bH2pKTUN,130
-0.3182,Sat Aug 11 18:00:00 +0000 2018,0.897,0.103,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",The fortune teller you’ll meet this Saturday lived a life of luxury... by scamming her victims out of hundreds of t… https://t.co/fJo6F2Eo5p,131
0.4926,Sat Aug 11 15:00:02 +0000 2018,0.856,0.0,0.144,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",The 100th PGA Championship continues today! Stream it LIVE on @cbsallaccess at 2PM ET across all devices. Try 1 Wee… https://t.co/jbMg06eOND,132
0.8957,Fri Aug 10 22:28:55 +0000 2018,0.581,0.0,0.419,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","To celebrate the 100th PGA Championship, relive some of the tournament's greatest moments with Luke Wilson. 

Don't… https://t.co/wUuB93smr4",133
0.0,Fri Aug 10 19:59:14 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TrueCrimeCBS: When Glenn Walp and Steve Doran uncovered theft at the Los Alamos National Laboratory, they HAD to blow their whistles. W…",134
0.6696,Thu Aug 09 21:00:00 +0000 2018,0.745,0.0,0.255,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Want to create your own @CBSBigBrother or @TKOCBS meme using one the photos here? It’s your lucky day! Head over to… https://t.co/JHJWykNkQT,135
0.7901,Thu Aug 09 18:47:00 +0000 2018,0.72,0.0,0.28,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Time to celebrate! Your favorite Daytime shows will premiere with new seasons this fall. See all of the @CBSDaytime… https://t.co/GNkK4Zf2kD,136
0.6696,Wed Aug 08 16:05:11 +0000 2018,0.791,0.0,0.209,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Love is in the air, and the water! International smash hit #LoveIsland is coming to CBS. https://t.co/nepabuNoSU https://t.co/Cxgvkv463u",137
0.0,Tue Aug 07 16:06:57 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The Executive Producers of @CBSBigBrother are teaming up with @KingJames and @MavCarter for an unprecedented televi… https://t.co/V88bDeHmQs,138
0.3612,Mon Aug 06 00:20:55 +0000 2018,0.889,0.0,0.111,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cbsallaccess: Executive Producer of Tell Me A Story, @kevwilliamson, says ""What I like about the show, there’s nothing else on TV like…",139
0.5411,Mon Aug 06 00:07:38 +0000 2018,0.683,0.098,0.219,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @TheNeighborhood: Feel the love in this new teaser for #TheNeighborhood from the #CBS #TCA18! 🤗 https://t.co/rPmCozH5XP,140
0.3818,Mon Aug 06 00:02:58 +0000 2018,0.894,0.0,0.106,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @TheNeighborhood: Find out why Cedric the Entertainer and the cast think #TheNeighborhood is the kind of show that everyone can relate t…,141
0.5093,Mon Aug 06 00:02:02 +0000 2018,0.845,0.0,0.155,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",That's all for our #CBS #TCA18 panels! Tune in this fall to watch all your favorite new shows. 🙌 https://t.co/hM85o9eRi8,142
0.0,Sun Aug 05 23:58:41 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MagnumPICBS: ""If there was ever a time to bring back #MagnumPI, it's now."" - @PLenkov 
#CBS #TCA2018",143
0.8316,Sun Aug 05 23:44:39 +0000 2018,0.694,0.0,0.306,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MagnumPICBS: ""There are a lot of easter eggs from the original that fans from the original series will love, and they're peppered throu…",144
0.0,Sun Aug 05 23:41:21 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MagnumPICBS: ""What we are trying to do is introduce the show to a new audience...it's going to open it up for anyone that's new and the…",145
0.5994,Sun Aug 05 23:35:49 +0000 2018,0.843,0.0,0.157,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MagnumPICBS: ""This has been my white whale since I was a kid. I always loved #MagnumPI. Putting words in Magnum's mouth is something I'…",146
0.0,Sun Aug 05 23:35:46 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MagnumPICBS: It's #MagnumPI time at the #CBS #TCA2018! Follow along as we live tweet the panel!,147
0.5826,Sun Aug 05 23:16:25 +0000 2018,0.827,0.0,0.173,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @happytogether: Thanks for following along! That concludes the #HappyTogether panel at the #CBS #TCA2018! @MagnumPICBS is up next!,148
-0.5093,Sun Aug 05 23:12:39 +0000 2018,0.798,0.202,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @happytogether: Question: Even though you're not playing @Harry_Styles, did you do a Harry crash course?
@itsfelixwot: Absolutely not. C…",149
0.0,Sun Aug 05 23:10:20 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @happytogether: ""The show is about marriage, it's about getting a bit older, it's about youthfulness, it's about something happening and…",150
0.6041,Sun Aug 05 23:05:58 +0000 2018,0.775,0.0,0.225,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @happytogether: ""It's always good to have a little bit of truth in whatever you're making.""- @wayansjr 

#HappyTogether #CBS #TCA2018",151
0.3802,Sun Aug 05 23:01:25 +0000 2018,0.853,0.0,0.147,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @happytogether: ""I thought I was still young and cool until I met @itsfelixwot!"" -@AmberoniStevens #HappyTogether #CBS #TCA2018",152
-0.2057,Sun Aug 05 22:58:41 +0000 2018,0.917,0.083,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @happytogether: ""We never wanted to create a show where people think ""Oh, did @Harry_Styles do that?"" -@benwinston on emphasizing that #…",153
0.0,Sun Aug 05 22:58:36 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @happytogether: .@wayansjr is quick to point out that the characters in #HappyTogether are fictional. #CBS #TCA2018,154
-0.0572,Sun Aug 05 22:53:12 +0000 2018,0.936,0.064,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @happytogether: ""@Harry_Styles became part of the family. We didn't want him to move out."" -@benwinston #CBS #HappyTogether #TCA18",155
-0.3612,Sun Aug 05 22:52:24 +0000 2018,0.82,0.121,0.059,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @happytogether: ""It's about Cooper who wants nothing but normality and a boring life, and Jake and Claire, who want more excitement."" -@…",156
0.4939,Sun Aug 05 22:49:06 +0000 2018,0.862,0.0,0.138,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @happytogether: ""It's loosely inspired (by the time @Harry_Styles lived with @benwinston), because if we put what actually happened on t…",157
0.0,Sun Aug 05 22:46:49 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @happytogether: It's time for the #HappyTogether panel at the #CBS #TCA18! Follow along here!,158
0.4926,Sun Aug 05 22:32:37 +0000 2018,0.825,0.0,0.175,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GodFriendedMe: Thanks for following along during the #GodFriendedMe panel at #CBS #TCA18—@HappyTogether is up next!,159
0.2732,Sun Aug 05 22:32:30 +0000 2018,0.877,0.0,0.123,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @GodFriendedMe: ""You don't have to believe in God to believe in good."" 🙌@JOEtheMORTON #GodFriendedMe #CBS",160
0.2716,Sun Aug 05 22:16:36 +0000 2018,0.905,0.0,0.095,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GodFriendedMe: “It’s incredibly important to us that we’re not a show that’s preachy or judgmental. Whether you believe or don’t believ…,161
-0.4973,Sun Aug 05 22:16:29 +0000 2018,0.867,0.133,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @GodFriendedMe: ""Our feet are on the ground. Our characters are not angels, they’re not heavenly, they’re just real people. The 'opposin…",162
0.0,Sun Aug 05 22:16:19 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @GodFriendedMe: Follow along with us as we live-tweet the #GodFriendedMe panel at #CBS #TCA18 with stars @hall_m_brandon @violettbeane @…,163
-0.4019,Sun Aug 05 22:05:44 +0000 2018,0.886,0.114,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cbsallaccess: From the writer of Scream, The Vampire Diaries and The Following, comes a modern day twist on classic fairy tales. 

#Tel…",164
-0.6908,Sun Aug 05 22:00:47 +0000 2018,0.793,0.207,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cbsallaccess: Small town. Big murder. Follow the Money. 

#OneDollar premieres August 30, exclusively on CBS All Access. https://t.co/T…",165
0.0,Sun Aug 05 21:48:41 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @cbsallaccess: That's a wrap on the #TellMeAStory panel! @GodFriendedMe is up next! #TCA18 #CBSAllAccess,166
0.8555,Sun Aug 05 21:48:36 +0000 2018,0.714,0.0,0.286,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cbsallaccess: ""What I love about New York City - besides being the best city in the world - it's textural, it's real, it has everything…",167
0.5994,Sun Aug 05 21:48:29 +0000 2018,0.766,0.0,0.234,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @cbsallaccess: Who's ready to see @KimCattrall play @daniellemcam's (AKA Little Red Riding Hood) grandmother? #TellMeAStory #TCA18 #CBSA…,168
0.6124,Sun Aug 05 21:31:15 +0000 2018,0.792,0.0,0.208,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @cbsallaccess: ""What I like about this show is that there's nothing else on TV like it right now."" -@kevwilliamson #TellMeAStory #TCA18…",169
-0.2748,Sun Aug 05 20:58:52 +0000 2018,0.742,0.153,0.105,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MurphyBrownCBS: According to Candice Bergen and Diane English, there's never been a more perfect time to revive #MurphyBrown! https://t…",170
0.0,Sun Aug 05 20:56:17 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MurphyBrownCBS: #MurphyBrown has always been a political show, and that won't change! Read on about how the show plans to cover hot top…",171
-0.4588,Sun Aug 05 20:10:33 +0000 2018,0.875,0.125,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FBICBS: ""People are going to get a very realistic view of how that office operates and the stresses. It's a zero-tolerance FBI office.…",172
0.0,Sun Aug 05 19:43:38 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stay tuned for more #CBS #TCA18 action! The @cbsallaccess panel is up next. 👍🏼 https://t.co/fcjiEwpaN0,173
0.0,Sun Aug 05 19:22:22 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FBICBS: #FBIFam, this should cure your #SundayScaries! Check out the #FBI preview that was shown at the #CBS #TCA18 before the panel. h…",174
0.6249,Sun Aug 05 19:21:28 +0000 2018,0.796,0.0,0.204,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TheNeighborhood: ""Once we shot the pilot, we knew that we had a great show."" -@CedEntertainer #TheNeighborhood #CBS",175
0.1384,Sun Aug 05 19:16:45 +0000 2018,0.823,0.079,0.098,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TheNeighborhood: ""It was so well done, as far as I was concerned, that it became a no brainer to do the show. I called the next morning…",176
0.0,Sun Aug 05 19:15:53 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TheNeighborhood: ""This is a show about people. This is a show about families, neighbors, friendships... At its core, this is a show abo…",177
0.4588,Sun Aug 05 18:54:24 +0000 2018,0.818,0.0,0.182,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TheNeighborhood: We're here at the #CBS #TCA18 giving you the inside scoop on #TheNeighborhood with our stars @CedEntertainer, @Tichina…",178
0.0,Sun Aug 05 18:01:09 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MurphyBrownCBS: That's a wrap on the #MurphyBrown panel at #TCA18! @TheNeighborhood is up next! #CBS,179
0.0,Sun Aug 05 17:55:07 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MurphyBrownCBS: Diane English reveals ""We have an enormously famous person in our first episode,"" but keeps the secret under wraps! 🙊 #…",180
0.0,Sun Aug 05 17:51:13 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MurphyBrownCBS: Diane English talks about how to stay topically relevant while writing scripts ahead of time &amp; also said, ""We have an i…",181
0.0,Sun Aug 05 17:47:01 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MurphyBrownCBS: All the feels! ❤️ #MurphyBrown returns to #CBS this fall! https://t.co/OvQk3CV49W,182
-0.0018,Sun Aug 05 17:39:48 +0000 2018,0.853,0.074,0.073,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MurphyBrownCBS: ""It's been very emotional for the old guys... We saw Murphy's townhouse and we all got tears in our eyes."" -Candice Ber…",183
0.0,Sun Aug 05 17:28:37 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stay tuned, because @MurphyBrownCBS is up next at the #CBS #TCA18! https://t.co/0qdjQiFrwW",184
-0.0602,Sun Aug 05 17:28:03 +0000 2018,0.599,0.219,0.182,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FBICBS: “Even though I was scared to say yes, it was so clear you don’t say no. I knew I couldn’t say no. I couldn’t be more grateful,…",185
0.1761,Sun Aug 05 17:27:46 +0000 2018,0.735,0.105,0.16,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FBICBS: What's it like for @JeremySisto coming back to a Dick Wolf show?

""It's one of the most stable ships you can be on... It's exci…",186
0.1027,Sun Aug 05 17:27:41 +0000 2018,0.767,0.11,0.123,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FBICBS: ""We're celebrating the troops on the ground... There are endless stories in there."" - Dick Wolf on why he wanted to focus the s…",187
0.0498,Sun Aug 05 17:27:31 +0000 2018,0.746,0.123,0.13,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FBICBS: “It’s really exciting to be here for the first time in a long, long, long, long time.” - Dick Wolf #CBS #TCA18",188
0.6114,Sun Aug 05 14:47:12 +0000 2018,0.818,0.0,0.182,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Celebrate #NationalSistersDay with an iconic group of sisters! Watch how these three became part of The Brady Bunch… https://t.co/nBVjxl4AbP,189
0.2263,Sat Aug 04 22:57:37 +0000 2018,0.917,0.0,0.083,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @startrekcbs: Executive Producer Alex Kurtzman and @SirPatStew surprised fans today at #STLV with news that he will be returning to the…,190
0.0,Sat Aug 04 00:24:55 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Watching a 💯 spin on @PriceIsRight never gets old…especially when it’s Mila Kunis! https://t.co/NPOukc3jPz,191
0.6124,Fri Aug 03 22:34:08 +0000 2018,0.76,0.0,0.24,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TrueCrimeCBS: The chances of successfully blowing the whistle are slim, but did a Wells Fargo personal banker beat the odds?

Find out…",192
0.9098,Tue Jul 31 21:02:33 +0000 2018,0.531,0.0,0.469,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Celebrate #NationalAvocadoDay with @letsmakeadeal. 🥑 Relive this #LMAD moment when an avocado wins one amazing deal! https://t.co/QS8GLajWU5,193
0.34,Sat Jul 28 16:43:56 +0000 2018,0.876,0.0,0.124,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Housewives. PTA moms. School volunteers. Starting TONIGHT, hear the stories of seemingly innocent women who put it… https://t.co/5TA15OiTuh",194
0.5707,Wed Jul 25 17:25:36 +0000 2018,0.813,0.0,0.187,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is one allowance that can’t be beat! Kids are winning big this week on @PriceIsRight. 🎉
 https://t.co/lncKu9XvNo",195
0.0,Wed Jul 25 15:12:31 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Renowned artists Cher, Philip Glass, Reba McEntire, Wayne Shorter, and the co-creators of #Hamilton will be recogni… https://t.co/PEjjI9MKE1",196
0.34,Wed Jul 25 01:05:03 +0000 2018,0.882,0.0,0.118,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Who's excited for the return of @MurphyBrownCBS? Here's a behind-the-scenes look at the first table read of the sea… https://t.co/1B5S4WJnCW,197
-0.1511,Tue Jul 24 18:54:14 +0000 2018,0.834,0.099,0.068,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mark your calendars because you won’t want to miss this! Former Secretaries of State @HillaryClinton, @Madeleine, a… https://t.co/JKDPp97OqN",198
0.8293,Mon Jul 23 21:30:33 +0000 2018,0.66,0.0,0.34,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The cast couldn’t be more excited to welcome @ansonmount into the @startrekcbs family! Who’s ready to see the iconi… https://t.co/fOS4f4VCb2,199
0.128,Sun Jul 22 01:56:13 +0000 2018,0.927,0.0,0.073,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @startrekcbs: Stream the full panel &amp; learn all the exclusive details revealed about season 2 of #StarTrekDiscovery at @Comic_Con: https…,200
0.0,Tue Aug 28 23:31:05 +0000 2018,0.702,0.149,0.149,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Supreme Court nominee Brett Kavanaugh will be introduced by Republican Sen. Rob Portman of Ohio, former Secretary o… https://t.co/uOTbCpMwru",201
0.0,Tue Aug 28 23:27:07 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @OutFrontCNN: ""One of the lessons I've learned the most from him was the absolutely essential nature of American leadership around the w…",202
-0.5423,Tue Aug 28 23:21:13 +0000 2018,0.759,0.241,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Arizona polls to close on time after Election Day snafu https://t.co/1uWpz1e8qk https://t.co/X40iSR1yQI,203
